List;Discription;Title;Hex;Data;Save;Version;Developer;Info;Likes;URL;Source
0;Bootloader;arduboy-fx-loader.png;;;;;;./flashcart-index.csv;;;
1;Application;category-screens/Application.png;;;;;;;;;;
1;Hopper;Action/hopper.png;Action/hopper.hex;;;1.0;Obono;There are square panels around you. You must jump on them and go up (foreground side). If you miss the panel and fall toward bottom, the game is over.;;https://github.com/obono/ArduboyWorks;https://github.com/obono/ArduboyWorks;
1;Lasers;Arcade/Lasers.png;Arcade/Lasers.hex;;;1.0;Obono;Lasers - A simple Ikaruga-like game.;;https://github.com/obono/ArduboyWorks;https://github.com/obono/ArduboyWorks;
1;Breakout-v;Action/Breakout-v.png;Action/Breakout-v.hex;;;1.0;boochow;Simple breakout game for Arduboy. Vertical screen version.;;https://github.com/boochow/breakout-v;https://github.com/boochow/breakout-v;
1;Miss Snake;Arcade/MissSnake.png;Arcade/MissSnake.hex;;;1.0;mad4j;Snake - just like on the Nokia 5110 but on an Arduboy instead.;;https://github.com/mad4j/arduboy-misssnake;https://github.com/mad4j/arduboy-misssnake;
1;Lode Runner;Action/LodeRunner.png;Action/LodeRunner.hex;Action/LevelData.bin;;1.0;Press Play On Tape;Collect all of the gold pieces without being touched by a guard then make your way to the top of the screen and to the next level. Stop guards by burning a hole in normal bricks so that they will fall in - revealing any gold they might be carrying.;;https://github.com/Press-Play-On-Tape/LodeRunner_FX;https://github.com/Press-Play-On-Tape/LodeRunner_FX;
1;Digger;Arcade/Digger.png;Arcade/Digger.hex;;;1.0;eried;Goal is to collect as many diamonds as needed to unlock the exit. You can move rocks, if there is nothing behind it. If a rock falls through a changer, then its converted to a diamond.;;https://github.com/ArduboyCollection/ArduboyDigger;https://github.com/ArduboyCollection/ArduboyDigger;
1;Crabator;Action/Crabator.png;Action/Crabator.hex;;;1.0;R0d0t;Crabator is an intense action game where you kill crabs to make money to buy weapons to kill crabs to make money, etc. but watch out, the more crabs you kill the more they are.;;;;
1;Worlds Hardest Game;Action/WorldsHardestGame.png;Action/WorldsHardestGame.hex;;;1.0;Sorunome;It lives up to its name .. man this is hard!;;;;
1;Garboyle's Quest;Arcade/GarboylesQuest.png;Arcade/GarboylesQuest.hex;;;1.0;Cedric Martin;A remake of the CAPCOMM game of the same name.;;https://github.com/skaterced/Garboyle-s_Quest;https://github.com/skaterced/Garboyle-s_Quest;
1;Catacombs Of The Damned;Action/Cotd.png;Action/Cotd.hex;;;1.0;jhhoward;Catacombs of the Damned! is a first person shooter / dungeon crawler where you navigate 10 floors of a randomly generated dungeon dispatching monsters with your magic fireballs whilst collecting as much loot as possible.;;https://github.com/jhhoward/Arduboy3D;https://github.com/jhhoward/Arduboy3D;
1;Virus LQP-79;arg/virus.png;arg/virus.hex;;;1.0;Team ARG;A virus turned your neighbours into Zombies but not all are infected. Find them .. quick!;;;;
1;Glove;Action/Glove.png;Action/Glove.hex;;;1.0;fuopy;Glove is an action-adventure game created in the style of the classic Gauntlet series. Navigate from room to room, blasting bad guys and collecting treasure along the way;;https://github.com/fuopy/glove;https://github.com/fuopy/glove;
1;Rayne the Rogue;Action/Raynetherogue.png;Action/Raynetherogue.hex;;;1.0;shdwwzrd;As a child Rayne watched the rich from the streets of the village and burned with jealousy. After years and years of poverty an idea formed. Rayne has decided to sneak into the lairs of dragons and steel their treasures. Rayne need your help to navigate the dangerous caves and avoid the dragon’s breath to become the wealthiest person in the village - but take heed the further Rayne gets the more treacherous it will be!;;https://github.com/shdwwzrd/RAYNE_THE_ROGUE;https://github.com/shdwwzrd/RAYNE_THE_ROGUE;
1;Rayne the Rogue 2;Action/RAYNE2.png;Action/RAYNE2.hex;;;1.0;shdwwzrd;After barely escaping the dragon’s lairs Rayne traveled the world in search for the next big adventure. Rayne came across a rumor of a magic lamp hidden within a castle. The lamp is guarded by vicious creatures hunting down any interlopers. Help Rayne navigate the castle and avoid the beasts to get the lamp.;;;;
1;CyberHack;Arcade/CyberHack.png;Arcade/CyberHack.hex;;;1.0;Press Play On Tape;The corrupted Corpo has to be stopped and your hacking skills will be invaluable. Inspired by the game CyberPunk.;;https://github.com/Press-Play-On-Tape/Cyberhack;https://github.com/Press-Play-On-Tape/Cyberhack;
1;Space Cab;Arcade/SpaceCab.png;Arcade/SpaceCab.hex;;;1.0.1;Press Play On Tape;A tribute to the classic Commodore 64 game Space Taxi! Collect and deliver customers to their destination as quickly as possible to make the most money! But be careful and make sure you do not run out of fuel land without deploying your landing gear or squash a customer.;;https://github.com/Press-Play-On-Tape/SpaceCab;https://github.com/Press-Play-On-Tape/SpaceCab;
1;Rooftop Rescue;Action/rooftop.png;Action/rooftop.hex;;;1.0;Prototype;Rescue the trapped people as fire consumes the city.;;https://github.com/BertVeer/Rooftop;https://github.com/BertVeer/Rooftop;
1;Crate Confusion;Arcade/Crateconfusion.png;Arcade/Crateconfusion.hex;;;1.0;Phoboslab;Manoeuvre the space ship to collect the crates.;;https://github.com/phoboslab/arduboy-games;https://github.com/phoboslab/arduboy-games;
1;Jezz Ball;Arcade/Jezzball.png;Arcade/Jezzball.hex;;;1.0;RackhamLeNoir;The goal is to isolate bouncing balls by splitting the game area.;;;;
1;Hollow Seeker;Arcade/hollowseeker.png;Arcade/hollowseeker.hex;;;1.0;Obono;Go forward in right direction. Seek a hollow as refuge not to be crushed.;;https://github.com/obono/ArduboyWorks;https://github.com/obono/ArduboyWorks;
1;Chrome Dino;Arcade/Chromedino.png;Arcade/Chromedino.hex;;;1.0;Flaki;A version of Chrome’s (in?)famous dino side-scroller running-man-style dino jumper.;;https://github.com/flaki/arduino-rund-ino;https://github.com/flaki/arduino-rund-ino;
1;Flappy Birdie;Arcade/Flappybird.png;Arcade/Flappybird.hex;;;1.0;GameExpress;A flappy bird clone.;;https://github.com/GameExpress/FlappyBirdie;https://github.com/GameExpress/FlappyBirdie;
1;Castle Boy;Platformer/CastleBoy.png;Platformer/CastleBoy.hex;;;1.0;jlauener;A Castlvania demake.;;https://github.com/jlauener/CastleBoy;https://github.com/jlauener/CastleBoy;
1;Mystic Balloon;arg/MysticBalloon.png;arg/MysticBalloon.hex;;;1.0;Team ARG;Jump around, jump up and get down, jump around, float around, jump float, jump, float. Collect those coins.;;https://github.com/Gaveno/ID-34-Mystic-Balloon;https://github.com/Gaveno/ID-34-Mystic-Balloon;
1;The Bounce;Platformer/bounce.png;Platformer/bounce.hex;;;1.0;Joshimuz;The Bounce is a bouncy ball physics platformer game. Simple to understand yet incredibly hard to master, what seems easy at first glance is actually pretty rage inducing when you get to the later levels.;;https://github.com/Joshimuz/TheBounceArduboy;https://github.com/Joshimuz/TheBounceArduboy;
1;MicroCity;Arcade/microcity.png;Arcade/microcity.hex;;;1.3;jhhoward;MicroCity is a city simulation game inspired by SimCity.;;https://github.com/jhhoward/MicroCity/releases;https://github.com/jhhoward/MicroCity/releases;
1;MicroTD;Puzzle/microtd.png;Puzzle/microtd.hex;;;1.1;drummyfish;Defend your territory from the enemy attackers.;;https://gitlab.com/drummyfish/Arduboy_TD;https://gitlab.com/drummyfish/Arduboy_TD;
1;Ardulem;Puzzle/Ardulem.png;Puzzle/Ardulem.hex;;;1.0;Lswbanban;Lemmings on Arduboy!;;https://github.com/Lswbanban/Ardulem;https://github.com/Lswbanban/Ardulem;
1;Darkstar;Misc/Darkstar.png;Misc/Darkstar.hex;;;1.0;Mr.Blinky;A little puzzle game based on the HP48 / TI83 calculator game Dstar.;;https://github.com/MrBlinky/DarkStar;https://github.com/MrBlinky/DarkStar;
1;Sensitive;Puzzle/Sensitive.png;Puzzle/Sensitive.hex;;;1.0;spinal;A remake of the classic C64 game Sensitive by Oliver Kirwa.;;http://socoder.net/uploads/124/Sensitive_WIP.zip;http://socoder.net/uploads/124/Sensitive_WIP.zip;
1;Blocks;Puzzle/Blocks.png;Puzzle/Blocks.hex;;;1.0;w3woody;A puzzle game where you move boxes to where they belong.;;https://github.com/w3woody/blocks;https://github.com/w3woody/blocks;
1;Pipes;Puzzle/Pipes.png;Puzzle/Pipes.hex;;;1.0;Press Play on Tape;A version of the classic pipes game where you must lay pipe between each pair of nodes without the pipes crossing each other. This version has puzzles ranging from 5 x 5 to 9 x 9.;;https://github.com/Press-Play-On-Tape/LayingPipe;https://github.com/Press-Play-On-Tape/LayingPipe;
1;2048;Puzzle/2048.png;Puzzle/2048.hex;;;1.0;Yuki;The classic 2048 sliding tile puzzle.;;;;
1;Term Twirl;Puzzle/termtwirl.png;Puzzle/termtwirl.hex;;;1.0;Corruptio;This is clone of classic Text Twist, with 1900 random levels. Add to your score by unjumbling the letters to make words. If you use all six letters to make a word within the allotted time, then you can continue to the next level. There is a large bonus for finding all the words before time runs out.;;https://github.com/justecorruptio/term_twirl;https://github.com/justecorruptio/term_twirl;
1;1010;Puzzle/1010.png;Puzzle/1010.hex;;;1.0;MWM;1010! is a wildly addicting brain teaser - a simple puzzle game that will challenge you, while also training your brain. Put your puzzle skills to the test with this exciting title - we dare you to try and put it down.;;https://chiselapp.com/user/mwm/repository/1010;https://chiselapp.com/user/mwm/repository/1010;
1;Long Cat;Puzzle/LongCat.png;Puzzle/LongCat.hex;;;1.0;jaguile6;A puzzle game inspired in the longcat minigame from the Fancade Android game.;;https://github.com/jaguile6/arduboy-longcat;https://github.com/jaguile6/arduboy-longcat;
1;Tiny Tris;Puzzle/TinyTris.png;Puzzle/TinyTris.hex;;;1.0;Daniel C;A falling-block game sort of like Tetris.;;https://drive.google.com/uc?export=download&id=1Z95DAXjxEE6HxZSJlG23M-eDeGxR4cF0;https://drive.google.com/uc?export=download&id=1Z95DAXjxEE6HxZSJlG23M-eDeGxR4cF0;
1;ArduGods;Puzzle/ArduGods.png;Puzzle/ArduGods.hex;;;1.0;resetreboot;Your goal in this game is to gather faith and a cult following to become stronger and be able to battle the rest of the Gods, to reclaim your place among them as the most powerful ever, and it all starts by raising prayers with your Arduboy buttons.;;https://github.com/resetreboot/ardugods;https://github.com/resetreboot/ardugods;
1;Buttons Trail;Puzzle/ButtonsTrail.png;Puzzle/ButtonsTrail.hex;;;1.0;Press Play on Tape;This great little puzzle game was written by Wan Sou.;;https://github.com/Press-Play-On-Tape/ButtonsTrail;https://github.com/Press-Play-On-Tape/ButtonsTrail;
1;LeWord;category-screens/ppot/LeWord.png;Puzzle/LeWord.hex;Puzzle/LeWord.bin;;1.0;Press Play On Tape;The NY Times classic word game in English and French.;;https://github.com/Press-Play-On-Tape/LeWord;https://github.com/Press-Play-On-Tape/LeWord;
1;Curse of Astarok;Puzzle/curse.png;Puzzle/curse.hex;;;1.0;Press Play On Tape;The evil Astarok has cast a nasty curse on the folk of Griford and turned them into pumpkins! The town’s people have asked you to battle the AstaroK and his evil friends in their hideout - an old castle on the edge of town. Can you release the town from the curse of AztaroK?;;https://github.com/Press-Play-On-Tape/The-Curse-Of-AstaroK;https://github.com/Press-Play-On-Tape/The-Curse-Of-AstaroK;
1;Trials of Astarok;Puzzle/Astarok.png;Puzzle/Astarok.hex;;;1.0;Press Play On Tape;Each year the people of the village choose a new champion to protect them from Astarok. Compete in the trials to see how far you can get and you could be that champion! Your choice of runes will select different courses … some are easier than others!;;https://github.com/Press-Play-On-Tape/TrialsOfAstarok;https://github.com/Press-Play-On-Tape/TrialsOfAstarok;
1;Minesweeper;Puzzle/Minesweeper.png;Puzzle/Minesweeper.hex;;;1.0;Pharap;The classic Minesweeper for the Arduboy.;;https://github.com/Pharap/Minesweeper;https://github.com/Pharap/Minesweeper;
1;Begemmed;arg/begemmed.png;arg/begemmed.hex;;;1.0;Team ARG;Get three or more matching gems in a row by swapping adjacent gems.;;;;
1;PiCross;Puzzle/Picross.png;Puzzle/Picross.hex;;;1.0;Press Play On Tape;Classic PiCross game with over 150 levels!;;https://github.com/Press-Play-On-Tape/PiCross;https://github.com/Press-Play-On-Tape/PiCross;
1;Arduchess;Misc/Arduchess.png;Misc/arduchess.hex;;;1.0;Brow1067;Play chess on the Arduboy!;;https://github.com/tiberiusbrown/arduchess;https://github.com/tiberiusbrown/arduchess;
1;Blackjack;Misc/Blackjack.png;Misc/Blackjack.hex;;;1.0;Press Play on Tape;The classic casino game. This implementation plays a ‘unified’ version of the various BlackJack games from different casinos around the world. It allows splits, double up and insurance on a dealer blackjack and so forth.;;https://github.com/Press-Play-On-Tape/Blackjack;https://github.com/Press-Play-On-Tape/Blackjack;
1;Farkle;Puzzle/Farkle.png;Puzzle/Farkle.hex;;;1.0;Press Play On Tape;A dice game of tactics and luck.;;https://github.com/Press-Play-On-Tape/Farkle;https://github.com/Press-Play-On-Tape/Farkle;
1;Yatzy;Puzzle/Yatzy.png;Puzzle/Yatzy.hex;;;1.3;shdwwzrd;A dice game where you need to role combinations before running out of attempts.;;;;
1;Solitaire;Misc/Solitaire.png;Misc/Solitaire.hex;;;1.0;aoneil;This is a Klondike solitaire game for the Arduboy. It includes two difficulties (turning one or three cards at a time) and the ability to undo moves.;;;;
1;Road Trip;Racing/RoadTrip.png;Racing/RoadTrip.hex;;;1.1;Press Play on Tape;Inspired by the Atari 2600 game Enduro. Strap on your goggles. Sink into your seat. And leave all your fears in the pit. You’re about to enter the race of your life. You’ll be required to pass lots of cars each day. From sunrise to sunset - as fast as you can. Welcome to the National Enduro!;;https://github.com/Press-Play-On-Tape/RoadTrip;https://github.com/Press-Play-On-Tape/RoadTrip;
1;ArduRogue;RPG/ardurogue.png;RPG/ardurogue.hex;;;1.0;brow1067;ArduRogue: a traditional roguelike for the Arduboy.;;https://github.com/tiberiusbrown/ardurogue;https://github.com/tiberiusbrown/ardurogue;
1;Dark and Under;RPG/darkandunder.png;RPG/darkandunder.hex;;;1.0;Garage Collective;A dungeon crawler for the Arduboy.;;https://github.com/Garage-Collective;https://github.com/Garage-Collective;
1;Arduventure;RPG/Arduventure.png;RPG/Arduventure.hex;;;1.0;Team ARG;Arduventure is a classic top-down 8-Bit RPG with original monochrome graphics and musical score. Collect items, weapons, armor, amulets and magic to fight enemies in turn-based battle system. Explore a massive world map larger than the one in Zelda: Links Awakening!;;;;
1;Star Honor;RPG/starhonor.png;RPG/starhonor.hex;;;1.0;Wenceslao;Star Honor is a Roguelike space adventure where you are field promoted into the Captain’s chair of the USS Arduino. Your home world has become the victim of the a biological weapon deployed by enemies. You posses the only hope for your world, a cure for the phage. With a skeleton crew, a limping vessel and time running out, you must travel world to world, seeking supplies, upgrades and doing battle to make it home and save your planet.;;https://github.com/wvillanueva/StarHonor;https://github.com/wvillanueva/StarHonor;
1;Tackle Box;Arcade/tacklebox.png;Arcade/tacklebox.hex;;;1.0;city41;Similar to the classic Legend of the River King, Tackle Box is a fishing-themed role playing video game.;;https://github.com/city41/tacklebox;https://github.com/city41/tacklebox;
1;Mini Rogue;RPG/MiniRogue.png;RPG/MiniRogue.hex;;;1.0;Press Play On Tape;Mini Rogue is a 9-card game in which a single player delves into a deep dungeon to get the famous ruby called The Og’s Blood on the bottom floor. The player must choose how to spend their resources in order to be powerful enough to confront ever difficult monsters. Random events and encounters make every play-through a unique experience.;;https://github.com/Press-Play-On-Tape/MiniRogue;https://github.com/Press-Play-On-Tape/MiniRogue;
1;OBS (One Button Shooter);category-screens/ppot/OBS.png;Shooter/OBS.hex;;;1.0;Press Play On Tape;Youe ship has been damaged by some space debris. The steering is broken and you cannot navigate. You discover that by firing the laser you can steer ..sort of! Avoid the asteroids and enemy ships and fly home.;;https://github.com/Press-Play-On-Tape/OBS;https://github.com/Press-Play-On-Tape/OBS;
1;Sirene;arg/Sirene.png;arg/Sirene.hex;;;1.0;Team ARG;There's trouble under the sea, but Nina will fight her way to the heart of it. An aquatic shoot-em-up adventure!;;;;
1;Evade 2;Arcade/Evade2.png;Arcade/Evade2.hex;;;1.0;Modus Create;A space flight / fight simulator.;;https://github.com/ModusCreateOrg/evade2;https://github.com/ModusCreateOrg/evade2;
1;Tiny Asteroids;Shooter/TinyAsteroids.png;Shooter/TinyAsteroids.hex;;;1.0;akkera102;An Asteroids (1979) clone.;;https://github.com/akkera102/06_tiny_asteroids;https://github.com/akkera102/06_tiny_asteroids;
2;Tools;category-screens/Tools.png;;;;;;;;;;
2;Welcome;Application/welcome.png;Application/welcome.hex;;;1.0;Bateske;Instructions on how to drive your new FX. This is the default application the FX comes pre-installed with.;;;;
